iter	Logloss
169	0.452047264
170	0.4516917416
171	0.4514386456
172	0.4512620748
173	0.4510137717
174	0.4507773441
175	0.4505210263
176	0.4503075279
177	0.4500808705
178	0.4498494765
179	0.4496766183
180	0.4493021089
181	0.4490481148
182	0.4487709912
183	0.4485986963
184	0.4483138242
185	0.4480659927
186	0.4478512499
187	0.4475586335
188	0.4472547331
189	0.4470559151
190	0.4468479032
191	0.4466009347
192	0.4464445378
193	0.4462709101
194	0.4460491034
195	0.4458626891
196	0.4455641568
197	0.4452802735
198	0.4449723172
199	0.4447438577
200	0.4445916999
201	0.4443674124
202	0.4441291115
203	0.4438803532
204	0.4436942801
205	0.4434451239
206	0.4432454516
207	0.4430695762
208	0.4427472375
209	0.4425388726
210	0.4422881584
211	0.4421086765
212	0.4419428839
213	0.441795321
214	0.4415749778
215	0.4413866179
216	0.4410957665
217	0.4408732342
218	0.4406889736
219	0.4404886454
220	0.4402888939
221	0.4400680903
222	0.439819103
223	0.4395771129
224	0.4393819047
225	0.4391407576
226	0.4389315416
227	0.4387508312
228	0.4385210116
229	0.4382200735
230	0.438068206
231	0.4378472615
232	0.4376497976
233	0.4374898761
234	0.4372859403
235	0.4370721038
236	0.4368201859
237	0.4366065153
238	0.436394025
239	0.4361921633
240	0.4359804422
241	0.4357839314
242	0.4356064393
243	0.4354070046
244	0.4352107764
245	0.4349839419
246	0.4347796558
247	0.4345238156
248	0.434360015
249	0.4341138957
250	0.4339138434
251	0.4337168527
252	0.4335433165
253	0.4334191605
254	0.4332155314
255	0.4330372896
256	0.4328129108
257	0.4324358514
258	0.4322174473
259	0.4319918293
260	0.4318167207
261	0.4316262876
262	0.4314073263
263	0.4312042836
264	0.4310798303
265	0.4308491215
266	0.430640234
267	0.4304446237
268	0.4302990716
269	0.4301533319
270	0.4299785815
271	0.4298436968
272	0.4296859547
273	0.4294892294
274	0.4293461605
275	0.4291850717
276	0.4289437829
277	0.4287453356
278	0.4285686933
279	0.4283264622
280	0.4280194069
281	0.4278194983
282	0.4275014376
283	0.427352781
284	0.4271788688
285	0.426996993
286	0.4267793823
287	0.4266172038
288	0.4264514342
289	0.4262813878
290	0.4260619722
291	0.4259155586
292	0.4257083964
293	0.4256061509
294	0.4254376867
295	0.4252459288
296	0.4250417247
297	0.424876349
298	0.4246289393
299	0.4244608257
300	0.4242795937
301	0.4240971197
302	0.4239681863
303	0.4237848078
304	0.4236118654
305	0.4234339464
306	0.4232433202
307	0.4230451483
308	0.4229186847
309	0.4227997971
310	0.4226772399
311	0.4225516237
312	0.422380664
313	0.4222534572
314	0.4219555525
315	0.4217849882
316	0.4216840155
317	0.4214931946
318	0.4213155031
319	0.4211283657
320	0.4209569119
321	0.4207737196
322	0.4205755363
323	0.4204280622
324	0.4202664305
325	0.420134779
326	0.4200057184
327	0.419856317
328	0.4196800335
329	0.4195493495
330	0.4193629371
331	0.4192364529
332	0.419090541
333	0.4189154299
334	0.4187564721
335	0.4185144302
336	0.4184166415
337	0.4182814008
338	0.4181423059
339	0.4179716824
340	0.4177714997
341	0.4176244174
342	0.417484899
343	0.4173099171
344	0.4171408421
345	0.4169057139
346	0.416752176
347	0.4165564451
348	0.4163351814
349	0.416189062
350	0.416001172
351	0.4158664303
352	0.4157303454
353	0.4155721165
354	0.4154037693
355	0.4152356088
356	0.4150522142
357	0.4148848485
358	0.4146302732
359	0.4144905044
360	0.4143834975
361	0.4142688989
362	0.4141367918
363	0.4139834198
364	0.4138388897
365	0.413697986
366	0.4135688259
367	0.4134362726
368	0.4132650413
369	0.4131170103
370	0.4130331679
371	0.412922838
372	0.4127397504
373	0.4126051195
374	0.4124317141
375	0.4122423671
376	0.4121109258
377	0.4119397408
378	0.4117570804
379	0.411626311
380	0.4114472692
381	0.4112930995
382	0.4111991382
383	0.4110581377
384	0.4109075503
385	0.4107971718
386	0.4106553287
387	0.4105023138
388	0.4102982893
389	0.4101263517
390	0.4099616143
391	0.4097912201
392	0.4096619594
393	0.4095256253
394	0.4094139932
395	0.409309081
396	0.409163539
397	0.4089376342
398	0.4088159179
399	0.4086641961
400	0.4085263968
401	0.4083390851
402	0.4081321397
403	0.4079531347
404	0.4077807102
405	0.4076447754
406	0.4075196634
407	0.4074102551
408	0.4072799546
409	0.4071952165
410	0.4070539904
411	0.406924619
412	0.4067957446
413	0.4066493943
414	0.4064335824
415	0.406314848
416	0.4061726284
417	0.4060459913
418	0.4059304028
419	0.4057852844
420	0.4056233328
421	0.4054978277
422	0.4053695822
423	0.4052182326
424	0.4051026838
425	0.4049957863
426	0.4048382999
427	0.4046866215
428	0.4046021019
429	0.4044187446
430	0.4042484211
431	0.4040624258
432	0.4039230318
433	0.4037724372
434	0.403670137
435	0.4035806332
436	0.4034715625
437	0.4032985627
438	0.4031435799
439	0.4030367807
440	0.4028839204
441	0.4027727249
442	0.4026482194
443	0.4025059291
444	0.4023625297
445	0.4022006826
446	0.402061174
447	0.4019721513
448	0.4018395802
449	0.4017238984
450	0.4015701215
451	0.4014723844
452	0.4013056693
453	0.4011871699
454	0.4010505141
455	0.400909557
456	0.4007706898
457	0.4006305517
458	0.4004790578
459	0.4003728204
460	0.4002414593
461	0.4001413695
462	0.3999702598
463	0.3998740375
464	0.3997274878
465	0.3995733874
466	0.3994735537
467	0.3993718611
468	0.3992283747
469	0.3990918962
470	0.3989892949
471	0.3988716097
472	0.3987483501
473	0.398617824
474	0.3984794639
475	0.3983918778
476	0.3982601907
477	0.3981423847
478	0.3980026693
479	0.3978785484
480	0.3977224668
481	0.3976198166
482	0.3975133218
483	0.3973868393
484	0.3971474072
485	0.3970019791
486	0.3968979886
487	0.3967840951
488	0.3966499125
489	0.3965527883
490	0.3964710072
491	0.3963436283
492	0.396227842
493	0.3961056994
494	0.3959692092
495	0.3958441173
496	0.3957035312
497	0.3955884128
498	0.3954417975
499	0.3953415016
500	0.3952025281
501	0.3950581546
502	0.3949487896
503	0.3948181403
504	0.3946955085
505	0.3945870862
506	0.3944645405
507	0.3943626791
508	0.3942610225
509	0.3941630005
510	0.3940468039
511	0.3939375137
512	0.3938513825
513	0.3937239572
514	0.3936037908
515	0.3933578613
516	0.3932738077
517	0.3931952748
518	0.3930764825
519	0.3929596758
520	0.3928515416
521	0.3927273279
522	0.3926145403
523	0.3925048464
524	0.3924066539
525	0.3922633114
526	0.3921394672
527	0.3920251107
528	0.3918413283
529	0.3917044791
530	0.3916123945
531	0.3914723145
532	0.3913130967
533	0.391139878
534	0.3910613158
535	0.3909424842
536	0.3907789824
537	0.3906928708
538	0.3905807858
539	0.3904990227
540	0.3903911654
541	0.390305468
542	0.3901765088
543	0.3900221849
544	0.3898954399
545	0.3897909357
546	0.3897107043
547	0.3896062942
548	0.3894525533
549	0.3893459152
550	0.3892605952
551	0.3891327935
552	0.3889939611
553	0.388807945
554	0.3887018883
555	0.3885956311
556	0.3884971168
557	0.3883925755
558	0.3883005235
559	0.3881698332
560	0.3880551169
561	0.3879634888
562	0.3878689988
563	0.3877615798
564	0.3876268743
565	0.3875253766
566	0.3874182079
567	0.3873096763
568	0.3871639946
569	0.3870698063
570	0.3869608148
571	0.3868749302
572	0.3867221455
573	0.3865948877
574	0.3865126688
575	0.3864297942
576	0.3862949564
577	0.386219931
578	0.3860946227
579	0.3860057376
580	0.3859178687
581	0.385802704
582	0.3857064811
583	0.3855257307
584	0.385409157
585	0.3853170943
586	0.3852003449
587	0.3850734183
588	0.3849605386
589	0.3848688693
590	0.3847336656
591	0.3846043411
592	0.3844907418
593	0.3843623073
594	0.3842428971
595	0.384153451
596	0.384056777
597	0.3839492774
598	0.3838153379
599	0.3837197067
600	0.383528301
601	0.3834130545
602	0.3833143348
603	0.3831928601
604	0.3831157818
605	0.3829745317
606	0.3828860839
607	0.3827922378
608	0.3826817849
609	0.382552305
610	0.3824408393
611	0.3823371548
612	0.3822233068
613	0.3821495297
614	0.3820545323
615	0.3819800218
616	0.3818726237
617	0.3817310121
618	0.3816570915
619	0.3815600569
620	0.3814509286
621	0.3813636291
622	0.3812697968
623	0.3810773042
624	0.3809665186
625	0.3808639938
626	0.3807475797
627	0.380644084
628	0.380501693
629	0.3803974107
630	0.3803013611
631	0.3802104169
632	0.3801166156
633	0.380017724
634	0.379925494
635	0.3798304058
636	0.3796973221
637	0.3795531451
638	0.3793240868
639	0.379243888
640	0.3790651846
641	0.3789810085
642	0.3789013999
643	0.3787940283
644	0.3787019783
645	0.3786128714
646	0.3785255878
647	0.3784307076
648	0.3783024215
649	0.3781955394
650	0.3781183471
651	0.3780375763
652	0.3779225681
653	0.3778304691
654	0.3777423153
655	0.3776463887
656	0.377562291
657	0.3774653981
658	0.3773631109
659	0.3772573115
660	0.3771838784
661	0.3771039664
662	0.3769974691
663	0.3769004325
664	0.3768141758
665	0.3767210266
666	0.3766169594
667	0.376548846
668	0.3764569263
669	0.3763054059
670	0.3761978216
671	0.3761229113
672	0.3760388014
673	0.3759101684
674	0.3758037087
675	0.3756704558
676	0.3755709896
677	0.3754959393
678	0.3754249203
679	0.3753121337
680	0.3751684404
681	0.3750693702
682	0.3749770163
683	0.3748894919
684	0.3748135432
685	0.3747159347
686	0.3746122505
687	0.3745379452
688	0.3744253668
689	0.3743230582
690	0.3742543414
691	0.3741578415
692	0.3740964899
693	0.3740275276
694	0.3739129333
695	0.3738435734
696	0.373747777
697	0.3736402432
698	0.3735469341
699	0.3734489317
700	0.3733661344
701	0.3732528002
702	0.37316909
703	0.3730660644
704	0.3729531656
705	0.3728821367
706	0.3727547336
707	0.3726582991
708	0.3725561734
709	0.3724551272
710	0.3723211919
711	0.3721786227
712	0.3720402759
713	0.3719748739
714	0.3718942324
715	0.3718252705
716	0.3717460626
717	0.3716568596
718	0.3715876335
719	0.3715145611
720	0.3714279022
721	0.3713572088
722	0.3712664199
723	0.3711519132
724	0.3710750664
725	0.3709483078
726	0.3708783668
727	0.3707909807
728	0.3707044631
729	0.3706064672
730	0.3704989047
731	0.370390531
732	0.3703092666
733	0.3702244983
734	0.3701541265
735	0.3700761393
736	0.3699991769
737	0.3699060576
738	0.3698174744
739	0.3697132785
740	0.3696258015
741	0.3695579952
742	0.3694560591
743	0.3693584131
744	0.3692706891
745	0.3691855032
746	0.3690973073
747	0.3690062376
748	0.36889402
749	0.3688084757
750	0.3687188013
751	0.3686503533
752	0.3685747538
753	0.3684741525
754	0.3683766773
755	0.3682858068
756	0.3681926166
757	0.3680523388
758	0.3679579645
759	0.36784003
760	0.3677381775
761	0.3676484373
762	0.3675405196
763	0.3674059557
764	0.3673066592
765	0.3672426731
766	0.3671708357
767	0.3670649186
768	0.3669854007
769	0.3669230862
770	0.3668346289
771	0.3667210069
772	0.3666022496
773	0.3665039321
774	0.3664392681
775	0.3663593758
776	0.3662820539
777	0.3661452647
778	0.3660590271
779	0.3659470589
780	0.3658330696
781	0.3657486364
782	0.3656849161
783	0.3655744048
784	0.36549101
785	0.3653554412
786	0.3652669218
787	0.3651753887
788	0.365038729
789	0.3649450198
790	0.3648747785
791	0.3647793679
792	0.364722847
793	0.3646031926
794	0.3645099345
795	0.3644110889
796	0.3643338735
797	0.3642242793
798	0.3641483531
799	0.3640255046
800	0.3639477463
801	0.3638530654
802	0.3637753179
803	0.3636811661
804	0.363616694
805	0.3635448346
806	0.363453774
807	0.3633760244
808	0.3632710312
809	0.3631991265
810	0.3630954116
811	0.3629982367
812	0.3628696625
813	0.362793149
814	0.3625911538
815	0.3625117215
816	0.3624123111
817	0.36234845
818	0.3622742402
819	0.3621766464
820	0.3620618773
821	0.3619884274
822	0.3619138727
823	0.3618140854
824	0.3617190785
825	0.3616490482
826	0.3615697279
827	0.3614887468
828	0.3613712287
829	0.3612783193
830	0.3611981976
831	0.3611112584
832	0.3610241902
833	0.3609390727
834	0.3608810358
835	0.3608069976
836	0.3607567886
837	0.3607003089
838	0.3606047725
839	0.3605185525
840	0.3604390675
841	0.3603149801
842	0.3602369764
843	0.3601635335
844	0.3600598168
845	0.3599631477
846	0.3598623197
847	0.3598044025
848	0.359732317
849	0.3596382845
850	0.3595285328
851	0.3594543882
852	0.3593841687
853	0.3593174092
854	0.3592505119
855	0.3591427208
856	0.3590640016
857	0.3589635219
858	0.3588682465
859	0.3588108541
860	0.3587502553
861	0.3586481601
862	0.3585636817
863	0.3584947176
864	0.358433681
865	0.3583402875
866	0.3582377213
867	0.358097097
868	0.3580131969
869	0.3579475323
870	0.3578705964
871	0.3577862348
872	0.35772422
873	0.3576017369
874	0.3574813828
875	0.3573922604
876	0.3572975706
877	0.3572424582
878	0.3571261229
879	0.3570593951
880	0.3569772012
881	0.3568991679
882	0.3568391146
883	0.3567697351
884	0.3566884258
885	0.3565769365
886	0.3564871536
887	0.3564220899
888	0.3563288547
889	0.3562204479
890	0.3561342357
891	0.3560597101
892	0.3559280037
893	0.3558242362
894	0.3557526827
895	0.3557049684
896	0.3556356281
897	0.3555439633
898	0.3554851463
899	0.3554119881
900	0.3553541638
901	0.3552787157
902	0.3552091095
903	0.3551328918
904	0.3550251845
905	0.3549507825
906	0.3548639911
907	0.354800958
908	0.3547142066
909	0.3546512082
910	0.3545746017
911	0.3544751864
912	0.3544233993
913	0.3543441364
914	0.3542884367
915	0.354223949
916	0.3541287125
917	0.354050436
918	0.3540073149
919	0.3539220321
920	0.3538568099
921	0.3537881828
922	0.3537479585
923	0.3536847963
924	0.3535899332
925	0.3534743916
926	0.3534128822
927	0.3533272898
928	0.3532383176
929	0.3531601753
930	0.3531020849
931	0.3530262978
932	0.3529085019
933	0.3528351809
934	0.3527496703
935	0.3526973506
936	0.352600388
937	0.3525203959
938	0.3524477854
939	0.3523790269
940	0.3522762532
941	0.3522105418
942	0.3521149099
943	0.3520152726
944	0.3519425016
945	0.3518818292
946	0.3518200419
947	0.3517399917
948	0.3516823693
949	0.3515666324
950	0.3514654528
951	0.3513725884
952	0.3513105324
953	0.3511899804
954	0.3511262655
955	0.3510379314
956	0.3509640429
957	0.3509024674
958	0.3508297256
959	0.3507345896
960	0.3506631584
961	0.3505751344
962	0.3504681659
963	0.350331557
964	0.3502512757
965	0.3501992077
966	0.3501498882
967	0.3500704394
968	0.3499759076
969	0.349911825
970	0.3498477687
971	0.3497680026
972	0.349676813
973	0.3496047396
974	0.349473542
975	0.3493804933
976	0.3493165589
977	0.349224706
978	0.3491415306
979	0.349059288
980	0.3490057749
981	0.3489329302
982	0.348858887
983	0.3487580108
984	0.3486627116
985	0.348589917
986	0.3484924017
987	0.3484099198
988	0.3483216464
989	0.3482583544
990	0.3481784149
991	0.3481177863
992	0.3479995562
993	0.3479555972
994	0.3478950254
995	0.3478114709
996	0.3477490697
997	0.3477012447
998	0.3476023364
999	0.3475230783
